ltc_nBits: 2.32831e-07    ltc_count: 12         btc_nBits: 2.32831e-07     btc_count: 0          nHeight: 48         2024-04-09 22:26:02
ltc_nBits: 9.31323e-07    ltc_count: 12         btc_nBits: 9.31323e-07     btc_count: 0          nHeight: 60         2024-04-09 22:26:05
ltc_nBits: 3.7253e-06     ltc_count: 12         btc_nBits: 3.7253e-06      btc_count: 0          nHeight: 72         2024-04-09 22:26:14
ltc_nBits: 1.49013e-05    ltc_count: 13         btc_nBits: 1.49013e-05     btc_count: 0          nHeight: 84         2024-04-09 22:27:04
ltc_nBits: 5.96054e-05    ltc_count: 14         btc_nBits: 5.96054e-05     btc_count: 0          nHeight: 96         2024-04-09 22:28:41
ltc_nBits: 0.000238422    ltc_count: 1          btc_nBits: 0.000238422     btc_count: 0          nHeight: 96         2024-04-09 22:28:55
ltc_nBits: 0.000953686    ltc_count: 1          btc_nBits: 0.000953686     btc_count: 0          nHeight: 96         2024-04-09 22:29:08
ltc_nBits: 0.00381475     ltc_count: 1          btc_nBits: 0.00381475      btc_count: 0          nHeight: 96         2024-04-09 22:29:22
ltc_nBits: inf            ltc_count: 0          btc_nBits: inf             btc_count: 0          nHeight: 96         2024-04-09 22:29:55
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 96         2024-04-09 22:30:08
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 96         2024-04-09 22:30:22
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 96         2024-04-09 22:30:35
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 96         2024-04-09 22:30:49
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 96         2024-04-09 22:31:02
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 96         2024-04-09 22:31:16
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 96         2024-04-09 22:31:29
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 96         2024-04-09 22:31:43
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 96         2024-04-09 22:31:56
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 96         2024-04-09 22:32:09
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 96         2024-04-09 22:32:23
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 96         2024-04-09 22:32:37
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 96         2024-04-09 22:32:50
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 96         2024-04-09 22:33:04
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 96         2024-04-09 22:33:17
ltc_nBits: inf            ltc_count: 0          btc_nBits: inf             btc_count: 0          nHeight: 96         2024-04-09 22:35:26
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 96         2024-04-09 22:35:40
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 96         2024-04-09 22:35:53
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 96         2024-04-09 22:36:06
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 96         2024-04-09 22:36:19
ltc_nBits: 4.65654e-10    ltc_count: 11         btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 12         2024-04-10 11:15:13
ltc_nBits: 4.65654e-10    ltc_count: 12         btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 24         2024-04-10 11:15:13
ltc_nBits: 4.65654e-10    ltc_count: 12         btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 36         2024-04-10 11:15:13
ltc_nBits: 2.32831e-07    ltc_count: 12         btc_nBits: 2.32831e-07     btc_count: 0          nHeight: 48         2024-04-10 11:15:13
ltc_nBits: 9.31323e-07    ltc_count: 12         btc_nBits: 9.31323e-07     btc_count: 0          nHeight: 60         2024-04-10 11:15:16
ltc_nBits: 3.7253e-06     ltc_count: 12         btc_nBits: 3.7253e-06      btc_count: 0          nHeight: 72         2024-04-10 11:15:24
ltc_nBits: 1.49013e-05    ltc_count: 12         btc_nBits: 1.49013e-05     btc_count: 0          nHeight: 84         2024-04-10 11:15:55
ltc_nBits: 5.96054e-05    ltc_count: 1          btc_nBits: 5.96054e-05     btc_count: 0          nHeight: 84         2024-04-10 11:16:08
ltc_nBits: 0.000238422    ltc_count: 1          btc_nBits: 0.000238422     btc_count: 0          nHeight: 84         2024-04-10 11:16:21
ltc_nBits: 0.000953686    ltc_count: 1          btc_nBits: 0.000953686     btc_count: 0          nHeight: 84         2024-04-10 11:16:35
ltc_nBits: 0.00381475     ltc_count: 1          btc_nBits: 0.00381475      btc_count: 0          nHeight: 84         2024-04-10 11:16:49
ltc_nBits: 0.015259       ltc_count: 1          btc_nBits: 0.015259        btc_count: 0          nHeight: 84         2024-04-10 11:17:02
ltc_nBits: 0.0610359      ltc_count: 1          btc_nBits: 0.0610359       btc_count: 0          nHeight: 84         2024-04-10 11:17:16
ltc_nBits: 0.244144       ltc_count: 1          btc_nBits: 0.244144        btc_count: 0          nHeight: 84         2024-04-10 11:17:29
ltc_nBits: 0.976575       ltc_count: 1          btc_nBits: 0.976575        btc_count: 0          nHeight: 84         2024-04-10 11:17:42
ltc_nBits: 3.9063         ltc_count: 1          btc_nBits: 3.9063          btc_count: 0          nHeight: 84         2024-04-10 11:17:56
ltc_nBits: 15.6252        ltc_count: 1          btc_nBits: 15.6252         btc_count: 0          nHeight: 84         2024-04-10 11:18:09
